,Unnamed: 0,source_com,target_com,weight,source_com1,target_com1,source_coords.x,source_coords.y,target_coords.x,target_coords.y
22,22,0,23,738,com_0,com_23,-86.60484936237509,33.33476531826041,-89.12030998548134,40.01958425311699
23,23,0,24,1803,com_0,com_24,-86.60484936237509,33.33476531826041,-84.58644264174465,43.535326144201655
24,24,0,25,2706,com_0,com_25,-86.60484936237509,33.33476531826041,-92.58567369705148,35.0399249398387
25,25,0,26,2557,com_0,com_26,-86.60484936237509,33.33476531826041,-88.30002764149222,41.573827222404915
26,26,0,27,1779,com_0,com_27,-86.60484936237509,33.33476531826041,-86.1396545454818,40.28800772882619
27,27,0,28,3999,com_0,com_28,-86.60484936237509,33.33476531826041,-85.66020515152088,37.658325451181746
28,28,0,29,1357,com_0,com_29,-86.60484936237509,33.33476531826041,-97.61698712167407,38.5767725245642
29,29,0,30,1476,com_0,com_30,-86.60484936237509,33.33476531826041,-97.26720694429949,35.51824017617461
30,30,0,31,1747,com_0,com_31,-86.60484936237509,33.33476531826041,-105.87084989943378,40.902994704696766
31,31,0,32,189,com_0,com_32,-86.60484936237509,33.33476531826041,-152.03297836671445,64.92273765925181
32,32,0,33,1121,com_0,com_33,-86.60484936237509,33.33476531826041,-97.24652278880932,46.79322631580507
33,33,0,34,2804,com_0,com_34,-86.60484936237509,33.33476531826041,-91.2592231508153,38.26923639713996
34,34,0,35,868,com_0,com_35,-86.60484936237509,33.33476531826041,-99.38389804677746,43.009785466272824
35,35,0,36,2454,com_0,com_36,-86.60484936237509,33.33476531826041,-98.39301035000192,29.387062126727702
36,36,0,37,2393,com_0,com_37,-86.60484936237509,33.33476531826041,-83.52952695854682,39.980959834767546
37,37,0,38,804,com_0,com_38,-86.60484936237509,33.33476531826041,-76.04858737730757,42.83120454573325
38,38,0,39,964,com_0,com_39,-86.60484936237509,33.33476531826041,-79.54544708224493,40.395952557421246
39,39,0,40,1113,com_0,com_40,-86.60484936237509,33.33476531826041,-88.91867403043543,44.69347597208211
40,40,0,41,1029,com_0,com_41,-86.60484936237509,33.33476531826041,-70.55100278100372,44.54552481920513
41,41,0,42,832,com_0,com_42,-86.60484936237509,33.33476531826041,-81.62267095684027,41.03107001066676
42,42,0,43,238,com_0,com_43,-86.60484936237509,33.33476531826041,-121.4959630964452,43.86544457948132
43,43,0,44,306,com_0,com_44,-86.60484936237509,33.33476531826041,-72.76781246879813,41.88341261066725
44,44,0,45,318,com_0,com_45,-86.60484936237509,33.33476531826041,-119.387468176072,35.98968934432351
45,45,0,46,941,com_0,com_46,-86.60484936237509,33.33476531826041,-113.16416144373838,41.41554981180482
46,46,0,47,2020,com_0,com_47,-86.60484936237509,33.33476531826041,-80.65796955073495,26.47505336472976
47,47,0,48,431,com_0,com_48,-86.60484936237509,33.33476531826041,-119.29196373144474,47.14103289214806
48,48,0,49,352,com_0,com_49,-86.60484936237509,33.33476531826041,-81.49050041845658,38.34002810362916
49,49,0,50,350,com_0,com_50,-86.60484936237509,33.33476531826041,-116.40061418211579,33.01372379928693
50,50,0,51,192,com_0,com_51,-86.60484936237509,33.33476531826041,-110.17152637362662,46.78996488504631
51,51,0,52,390,com_0,com_52,-86.60484936237509,33.33476531826041,-157.31593372715733,57.416168466508935
52,52,0,53,890,com_0,com_53,-86.60484936237509,33.33476531826041,-74.47340731541267,40.598106980976326
53,53,0,54,195,com_0,com_54,-86.60484936237509,33.33476531826041,-98.1652480474842,26.513959098579114
54,54,0,55,87,com_0,com_55,-86.60484936237509,33.33476531826041,-66.4778936895138,18.224156329907053
55,55,0,56,6,com_0,com_56,-86.60484936237509,33.33476531826041,144.7722325167219,13.441710977236728
56,56,1,0,40306,com_1,com_0,-85.63117027772833,31.020521293265027,-86.60484936237509,33.33476531826041
57,57,1,2,25306,com_1,com_2,-85.63117027772833,31.020521293265027,-81.91424554804478,29.463138606523913
58,58,1,3,17852,com_1,com_3,-85.63117027772833,31.020521293265027,-89.59289648522596,33.45915993255201
59,59,1,4,10637,com_1,com_4,-85.63117027772833,31.020521293265027,-81.88356527854981,27.377035271016858
60,60,1,5,9065,com_1,com_5,-85.63117027772833,31.020521293265027,-81.7786036268383,31.993991018459905
61,61,1,6,4275,com_1,com_6,-85.63117027772833,31.020521293265027,-92.81020515225829,41.99595996517357
62,62,1,7,18542,com_1,com_7,-85.63117027772833,31.020521293265027,-91.97405423936371,31.051106829710776
63,63,1,8,3391,com_1,com_8,-85.63117027772833,31.020521293265027,-96.86415691411548,32.94546904617951
64,64,1,9,29270,com_1,com_9,-85.63117027772833,31.020521293265027,-83.95999437911323,33.59953977093332
65,65,1,10,5058,com_1,com_10,-85.63117027772833,31.020521293265027,-95.33127533271428,30.374056713813033
66,66,1,11,7452,com_1,com_11,-85.63117027772833,31.020521293265027,-85.08214025312468,36.05066406123335
67,67,1,12,460,com_1,com_12,-85.63117027772833,31.020521293265027,-74.03178845067046,41.49914209019406
68,68,1,13,5511,com_1,com_13,-85.63117027772833,31.020521293265027,-79.45910858641028,35.497362779882934
69,69,1,14,1899,com_1,com_14,-85.63117027772833,31.020521293265027,-76.22475778188281,40.347435074086825
70,70,1,15,2237,com_1,com_15,-85.63117027772833,31.020521293265027,-78.42020056916733,37.14895123871563
71,71,1,16,2330,com_1,com_16,-85.63117027772833,31.020521293265027,-78.0258537450609,38.73458645938501
72,72,1,17,5109,com_1,com_17,-85.63117027772833,31.020521293265027,-81.05166064045724,33.87886405093763
73,73,1,18,1748,com_1,com_18,-85.63117027772833,31.020521293265027,-111.4383588009521,33.821734631694355
74,74,1,19,375,com_1,com_19,-85.63117027772833,31.020521293265027,-115.79947294342408,37.018928603501095
75,75,1,20,1020,com_1,com_20,-85.63117027772833,31.020521293265027,-116.31820160147711,34.22101909893447
76,76,1,21,932,com_1,com_21,-85.63117027772833,31.020521293265027,-119.55186185068834,39.88641273711685
77,77,1,22,2308,com_1,com_22,-85.63117027772833,31.020521293265027,-104.30232263284906,33.78376903187286
78,78,1,23,1853,com_1,com_23,-85.63117027772833,31.020521293265027,-89.12030998548134,40.01958425311699
79,79,1,24,4876,com_1,com_24,-85.63117027772833,31.020521293265027,-84.58644264174465,43.535326144201655
80,80,1,25,2807,com_1,com_25,-85.63117027772833,31.020521293265027,-92.58567369705148,35.0399249398387
81,81,1,26,2280,com_1,com_26,-85.63117027772833,31.020521293265027,-88.30002764149222,41.573827222404915
82,82,1,27,3384,com_1,com_27,-85.63117027772833,31.020521293265027,-86.1396545454818,40.28800772882619
83,83,1,28,3375,com_1,com_28,-85.63117027772833,31.020521293265027,-85.66020515152088,37.658325451181746
84,84,1,29,2285,com_1,com_29,-85.63117027772833,31.020521293265027,-97.61698712167407,38.5767725245642
85,85,1,30,2143,com_1,com_30,-85.63117027772833,31.020521293265027,-97.26720694429949,35.51824017617461
86,86,1,31,1688,com_1,com_31,-85.63117027772833,31.020521293265027,-105.87084989943378,40.902994704696766
87,87,1,32,199,com_1,com_32,-85.63117027772833,31.020521293265027,-152.03297836671445,64.92273765925181
88,88,1,33,4957,com_1,com_33,-85.63117027772833,31.020521293265027,-97.24652278880932,46.79322631580507
89,89,1,34,4184,com_1,com_34,-85.63117027772833,31.020521293265027,-91.2592231508153,38.26923639713996
90,90,1,35,1463,com_1,com_35,-85.63117027772833,31.020521293265027,-99.38389804677746,43.009785466272824
91,91,1,36,2940,com_1,com_36,-85.63117027772833,31.020521293265027,-98.39301035000192,29.387062126727702
92,92,1,37,3316,com_1,com_37,-85.63117027772833,31.020521293265027,-83.52952695854682,39.980959834767546
93,93,1,38,1079,com_1,com_38,-85.63117027772833,31.020521293265027,-76.04858737730757,42.83120454573325
94,94,1,39,1081,com_1,com_39,-85.63117027772833,31.020521293265027,-79.54544708224493,40.395952557421246
95,95,1,40,3596,com_1,com_40,-85.63117027772833,31.020521293265027,-88.91867403043543,44.69347597208211
96,96,1,41,1192,com_1,com_41,-85.63117027772833,31.020521293265027,-70.55100278100372,44.54552481920513
97,97,1,42,1320,com_1,com_42,-85.63117027772833,31.020521293265027,-81.62267095684027,41.03107001066676
98,98,1,43,537,com_1,com_43,-85.63117027772833,31.020521293265027,-121.4959630964452,43.86544457948132
99,99,1,44,404,com_1,com_44,-85.63117027772833,31.020521293265027,-72.76781246879813,41.88341261066725
100,100,1,45,286,com_1,com_45,-85.63117027772833,31.020521293265027,-119.387468176072,35.98968934432351
101,101,1,46,2092,com_1,com_46,-85.63117027772833,31.020521293265027,-113.16416144373838,41.41554981180482
102,102,1,47,10770,com_1,com_47,-85.63117027772833,31.020521293265027,-80.65796955073495,26.47505336472976
103,103,1,48,1206,com_1,com_48,-85.63117027772833,31.020521293265027,-119.29196373144474,47.14103289214806
104,104,1,49,477,com_1,com_49,-85.63117027772833,31.020521293265027,-81.49050041845658,38.34002810362916
105,105,1,50,581,com_1,com_50,-85.63117027772833,31.020521293265027,-116.40061418211579,33.01372379928693
106,106,1,51,222,com_1,com_51,-85.63117027772833,31.020521293265027,-110.17152637362662,46.78996488504631
107,107,1,52,419,com_1,com_52,-85.63117027772833,31.020521293265027,-157.31593372715733,57.416168466508935
108,108,1,53,435,com_1,com_53,-85.63117027772833,31.020521293265027,-74.47340731541267,40.598106980976326
109,109,1,54,271,com_1,com_54,-85.63117027772833,31.020521293265027,-98.1652480474842,26.513959098579114
110,110,1,55,186,com_1,com_55,-85.63117027772833,31.020521293265027,-66.4778936895138,18.224156329907053
111,111,1,56,29,com_1,com_56,-85.63117027772833,31.020521293265027,144.7722325167219,13.441710977236728
112,112,2,0,5564,com_2,com_0,-81.91424554804478,29.463138606523913,-86.60484936237509,33.33476531826041
113,113,2,1,25282,com_2,com_1,-81.91424554804478,29.463138606523913,-85.63117027772833,31.020521293265027
114,114,2,3,3180,com_2,com_3,-81.91424554804478,29.463138606523913,-89.59289648522596,33.45915993255201
115,115,2,4,82368,com_2,com_4,-81.91424554804478,29.463138606523913,-81.88356527854981,27.377035271016858
116,116,2,5,10566,com_2,com_5,-81.91424554804478,29.463138606523913,-81.7786036268383,31.993991018459905
117,117,2,6,2947,com_2,com_6,-81.91424554804478,29.463138606523913,-92.81020515225829,41.99595996517357
118,118,2,7,3991,com_2,com_7,-81.91424554804478,29.463138606523913,-91.97405423936371,31.051106829710776
119,119,2,8,4148,com_2,com_8,-81.91424554804478,29.463138606523913,-96.86415691411548,32.94546904617951
120,120,2,9,17858,com_2,com_9,-81.91424554804478,29.463138606523913,-83.95999437911323,33.59953977093332
121,121,2,10,2804,com_2,com_10,-81.91424554804478,29.463138606523913,-95.33127533271428,30.374056713813033
122,122,2,11,9680,com_2,com_11,-81.91424554804478,29.463138606523913,-85.08214025312468,36.05066406123335
123,123,2,12,4566,com_2,com_12,-81.91424554804478,29.463138606523913,-74.03178845067046,41.49914209019406
124,124,2,13,13922,com_2,com_13,-81.91424554804478,29.463138606523913,-79.45910858641028,35.497362779882934
125,125,2,14,7271,com_2,com_14,-81.91424554804478,29.463138606523913,-76.22475778188281,40.347435074086825
126,126,2,15,5094,com_2,com_15,-81.91424554804478,29.463138606523913,-78.42020056916733,37.14895123871563
127,127,2,16,7244,com_2,com_16,-81.91424554804478,29.463138606523913,-78.0258537450609,38.73458645938501
128,128,2,17,8922,com_2,com_17,-81.91424554804478,29.463138606523913,-81.05166064045724,33.87886405093763
129,129,2,18,2361,com_2,com_18,-81.91424554804478,29.463138606523913,-111.4383588009521,33.821734631694355
130,130,2,19,813,com_2,com_19,-81.91424554804478,29.463138606523913,-115.79947294342408,37.018928603501095
131,131,2,20,2057,com_2,com_20,-81.91424554804478,29.463138606523913,-116.31820160147711,34.22101909893447
132,132,2,21,1799,com_2,com_21,-81.91424554804478,29.463138606523913,-119.55186185068834,39.88641273711685
133,133,2,22,2504,com_2,com_22,-81.91424554804478,29.463138606523913,-104.30232263284906,33.78376903187286
134,134,2,23,1936,com_2,com_23,-81.91424554804478,29.463138606523913,-89.12030998548134,40.01958425311699
135,135,2,24,7911,com_2,com_24,-81.91424554804478,29.463138606523913,-84.58644264174465,43.535326144201655
136,136,2,25,1961,com_2,com_25,-81.91424554804478,29.463138606523913,-92.58567369705148,35.0399249398387
137,137,2,26,5131,com_2,com_26,-81.91424554804478,29.463138606523913,-88.30002764149222,41.573827222404915
138,138,2,27,4958,com_2,com_27,-81.91424554804478,29.463138606523913,-86.1396545454818,40.28800772882619
139,139,2,28,4586,com_2,com_28,-81.91424554804478,29.463138606523913,-85.66020515152088,37.658325451181746
140,140,2,29,2719,com_2,com_29,-81.91424554804478,29.463138606523913,-97.61698712167407,38.5767725245642
141,141,2,30,1704,com_2,com_30,-81.91424554804478,29.463138606523913,-97.26720694429949,35.51824017617461
142,142,2,31,3229,com_2,com_31,-81.91424554804478,29.463138606523913,-105.87084989943378,40.902994704696766
143,143,2,32,342,com_2,com_32,-81.91424554804478,29.463138606523913,-152.03297836671445,64.92273765925181
144,144,2,33,4052,com_2,com_33,-81.91424554804478,29.463138606523913,-97.24652278880932,46.79322631580507
145,145,2,34,3566,com_2,com_34,-81.91424554804478,29.463138606523913,-91.2592231508153,38.26923639713996
146,146,2,35,1737,com_2,com_35,-81.91424554804478,29.463138606523913,-99.38389804677746,43.009785466272824
147,147,2,36,2589,com_2,com_36,-81.91424554804478,29.463138606523913,-98.39301035000192,29.387062126727702
148,148,2,37,6679,com_2,com_37,-81.91424554804478,29.463138606523913,-83.52952695854682,39.980959834767546
149,149,2,38,6132,com_2,com_38,-81.91424554804478,29.463138606523913,-76.04858737730757,42.83120454573325
150,150,2,39,3961,com_2,com_39,-81.91424554804478,29.463138606523913,-79.54544708224493,40.395952557421246
151,151,2,40,3911,com_2,com_40,-81.91424554804478,29.463138606523913,-88.91867403043543,44.69347597208211
152,152,2,41,6418,com_2,com_41,-81.91424554804478,29.463138606523913,-70.55100278100372,44.54552481920513
153,153,2,42,3295,com_2,com_42,-81.91424554804478,29.463138606523913,-81.62267095684027,41.03107001066676
154,154,2,43,676,com_2,com_43,-81.91424554804478,29.463138606523913,-121.4959630964452,43.86544457948132
155,155,2,44,2630,com_2,com_44,-81.91424554804478,29.463138606523913,-72.76781246879813,41.88341261066725
156,156,2,45,390,com_2,com_45,-81.91424554804478,29.463138606523913,-119.387468176072,35.98968934432351
157,157,2,46,1856,com_2,com_46,-81.91424554804478,29.463138606523913,-113.16416144373838,41.41554981180482
158,158,2,47,52355,com_2,com_47,-81.91424554804478,29.463138606523913,-80.65796955073495,26.47505336472976
159,159,2,48,1552,com_2,com_48,-81.91424554804478,29.463138606523913,-119.29196373144474,47.14103289214806
160,160,2,49,1119,com_2,com_49,-81.91424554804478,29.463138606523913,-81.49050041845658,38.34002810362916
161,161,2,50,502,com_2,com_50,-81.91424554804478,29.463138606523913,-116.40061418211579,33.01372379928693
162,162,2,51,503,com_2,com_51,-81.91424554804478,29.463138606523913,-110.17152637362662,46.78996488504631
163,163,2,52,532,com_2,com_52,-81.91424554804478,29.463138606523913,-157.31593372715733,57.416168466508935
164,164,2,53,3922,com_2,com_53,-81.91424554804478,29.463138606523913,-74.47340731541267,40.598106980976326
165,165,2,54,223,com_2,com_54,-81.91424554804478,29.463138606523913,-98.1652480474842,26.513959098579114
166,166,2,55,3442,com_2,com_55,-81.91424554804478,29.463138606523913,-66.4778936895138,18.224156329907053
167,167,2,56,11,com_2,com_56,-81.91424554804478,29.463138606523913,144.7722325167219,13.441710977236728
168,168,3,0,24153,com_3,com_0,-89.59289648522596,33.45915993255201,-86.60484936237509,33.33476531826041
169,169,3,1,24588,com_3,com_1,-89.59289648522596,33.45915993255201,-85.63117027772833,31.020521293265027
170,170,3,2,2333,com_3,com_2,-89.59289648522596,33.45915993255201,-81.91424554804478,29.463138606523913
171,171,3,4,1687,com_3,com_4,-89.59289648522596,33.45915993255201,-81.88356527854981,27.377035271016858
172,172,3,5,861,com_3,com_5,-89.59289648522596,33.45915993255201,-81.7786036268383,31.993991018459905
173,173,3,6,1449,com_3,com_6,-89.59289648522596,33.45915993255201,-92.81020515225829,41.99595996517357
174,174,3,7,23355,com_3,com_7,-89.59289648522596,33.45915993255201,-91.97405423936371,31.051106829710776
175,175,3,8,8409,com_3,com_8,-89.59289648522596,33.45915993255201,-96.86415691411548,32.94546904617951
176,176,3,9,12780,com_3,com_9,-89.59289648522596,33.45915993255201,-83.95999437911323,33.59953977093332
177,177,3,10,5226,com_3,com_10,-89.59289648522596,33.45915993255201,-95.33127533271428,30.374056713813033
178,178,3,11,20623,com_3,com_11,-89.59289648522596,33.45915993255201,-85.08214025312468,36.05066406123335
179,179,3,12,388,com_3,com_12,-89.59289648522596,33.45915993255201,-74.03178845067046,41.49914209019406
180,180,3,13,2998,com_3,com_13,-89.59289648522596,33.45915993255201,-79.45910858641028,35.497362779882934
181,181,3,14,1862,com_3,com_14,-89.59289648522596,33.45915993255201,-76.22475778188281,40.347435074086825
182,182,3,15,1310,com_3,com_15,-89.59289648522596,33.45915993255201,-78.42020056916733,37.14895123871563
183,183,3,16,1857,com_3,com_16,-89.59289648522596,33.45915993255201,-78.0258537450609,38.73458645938501
184,184,3,17,2249,com_3,com_17,-89.59289648522596,33.45915993255201,-81.05166064045724,33.87886405093763
185,185,3,18,1172,com_3,com_18,-89.59289648522596,33.45915993255201,-111.4383588009521,33.821734631694355
186,186,3,19,473,com_3,com_19,-89.59289648522596,33.45915993255201,-115.79947294342408,37.018928603501095
187,187,3,20,1085,com_3,com_20,-89.59289648522596,33.45915993255201,-116.31820160147711,34.22101909893447
188,188,3,21,804,com_3,com_21,-89.59289648522596,33.45915993255201,-119.55186185068834,39.88641273711685
189,189,3,22,3439,com_3,com_22,-89.59289648522596,33.45915993255201,-104.30232263284906,33.78376903187286
190,190,3,23,1223,com_3,com_23,-89.59289648522596,33.45915993255201,-89.12030998548134,40.01958425311699
191,191,3,24,1152,com_3,com_24,-89.59289648522596,33.45915993255201,-84.58644264174465,43.535326144201655
192,192,3,25,18848,com_3,com_25,-89.59289648522596,33.45915993255201,-92.58567369705148,35.0399249398387
193,193,3,26,2514,com_3,com_26,-89.59289648522596,33.45915993255201,-88.30002764149222,41.573827222404915
194,194,3,27,1705,com_3,com_27,-89.59289648522596,33.45915993255201,-86.1396545454818,40.28800772882619
195,195,3,28,6571,com_3,com_28,-89.59289648522596,33.45915993255201,-85.66020515152088,37.658325451181746
196,196,3,29,2378,com_3,com_29,-89.59289648522596,33.45915993255201,-97.61698712167407,38.5767725245642
197,197,3,30,2323,com_3,com_30,-89.59289648522596,33.45915993255201,-97.26720694429949,35.51824017617461
198,198,3,31,1237,com_3,com_31,-89.59289648522596,33.45915993255201,-105.87084989943378,40.902994704696766
199,199,3,32,98,com_3,com_32,-89.59289648522596,33.45915993255201,-152.03297836671445,64.92273765925181
200,200,3,33,1109,com_3,com_33,-89.59289648522596,33.45915993255201,-97.24652278880932,46.79322631580507
201,201,3,34,5775,com_3,com_34,-89.59289648522596,33.45915993255201,-91.2592231508153,38.26923639713996
202,202,3,35,992,com_3,com_35,-89.59289648522596,33.45915993255201,-99.38389804677746,43.009785466272824
203,203,3,36,3078,com_3,com_36,-89.59289648522596,33.45915993255201,-98.39301035000192,29.387062126727702
204,204,3,37,2263,com_3,com_37,-89.59289648522596,33.45915993255201,-83.52952695854682,39.980959834767546
205,205,3,38,672,com_3,com_38,-89.59289648522596,33.45915993255201,-76.04858737730757,42.83120454573325
206,206,3,39,714,com_3,com_39,-89.59289648522596,33.45915993255201,-79.54544708224493,40.395952557421246
207,207,3,40,975,com_3,com_40,-89.59289648522596,33.45915993255201,-88.91867403043543,44.69347597208211
208,208,3,41,507,com_3,com_41,-89.59289648522596,33.45915993255201,-70.55100278100372,44.54552481920513
209,209,3,42,737,com_3,com_42,-89.59289648522596,33.45915993255201,-81.62267095684027,41.03107001066676
210,210,3,43,265,com_3,com_43,-89.59289648522596,33.45915993255201,-121.4959630964452,43.86544457948132
211,211,3,44,336,com_3,com_44,-89.59289648522596,33.45915993255201,-72.76781246879813,41.88341261066725
212,212,3,45,232,com_3,com_45,-89.59289648522596,33.45915993255201,-119.387468176072,35.98968934432351
213,213,3,46,1734,com_3,com_46,-89.59289648522596,33.45915993255201,-113.16416144373838,41.41554981180482
214,214,3,47,1005,com_3,com_47,-89.59289648522596,33.45915993255201,-80.65796955073495,26.47505336472976
215,215,3,48,482,com_3,com_48,-89.59289648522596,33.45915993255201,-119.29196373144474,47.14103289214806
216,216,3,49,441,com_3,com_49,-89.59289648522596,33.45915993255201,-81.49050041845658,38.34002810362916
217,217,3,50,251,com_3,com_50,-89.59289648522596,33.45915993255201,-116.40061418211579,33.01372379928693
218,218,3,51,331,com_3,com_51,-89.59289648522596,33.45915993255201,-110.17152637362662,46.78996488504631
219,219,3,52,79,com_3,com_52,-89.59289648522596,33.45915993255201,-157.31593372715733,57.416168466508935
220,220,3,53,387,com_3,com_53,-89.59289648522596,33.45915993255201,-74.47340731541267,40.598106980976326
221,221,3,54,349,com_3,com_54,-89.59289648522596,33.45915993255201,-98.1652480474842,26.513959098579114
222,222,3,55,82,com_3,com_55,-89.59289648522596,33.45915993255201,-66.4778936895138,18.224156329907053
223,223,4,0,3928,com_4,com_0,-81.88356527854981,27.377035271016858,-86.60484936237509,33.33476531826041
224,224,4,1,12348,com_4,com_1,-81.88356527854981,27.377035271016858,-85.63117027772833,31.020521293265027
225,225,4,2,85792,com_4,com_2,-81.88356527854981,27.377035271016858,-81.91424554804478,29.463138606523913
226,226,4,3,2427,com_4,com_3,-81.88356527854981,27.377035271016858,-89.59289648522596,33.45915993255201
227,227,4,5,3115,com_4,com_5,-81.88356527854981,27.377035271016858,-81.7786036268383,31.993991018459905
228,228,4,6,4582,com_4,com_6,-81.88356527854981,27.377035271016858,-92.81020515225829,41.99595996517357
229,229,4,7,2024,com_4,com_7,-81.88356527854981,27.377035271016858,-91.97405423936371,31.051106829710776
230,230,4,8,3725,com_4,com_8,-81.88356527854981,27.377035271016858,-96.86415691411548,32.94546904617951
231,231,4,9,13867,com_4,com_9,-81.88356527854981,27.377035271016858,-83.95999437911323,33.59953977093332
232,232,4,10,2370,com_4,com_10,-81.88356527854981,27.377035271016858,-95.33127533271428,30.374056713813033
233,233,4,11,10557,com_4,com_11,-81.88356527854981,27.377035271016858,-85.08214025312468,36.05066406123335
234,234,4,12,4751,com_4,com_12,-81.88356527854981,27.377035271016858,-74.03178845067046,41.49914209019406
235,235,4,13,11205,com_4,com_13,-81.88356527854981,27.377035271016858,-79.45910858641028,35.497362779882934
236,236,4,14,8064,com_4,com_14,-81.88356527854981,27.377035271016858,-76.22475778188281,40.347435074086825
237,237,4,15,3932,com_4,com_15,-81.88356527854981,27.377035271016858,-78.42020056916733,37.14895123871563
238,238,4,16,7622,com_4,com_16,-81.88356527854981,27.377035271016858,-78.0258537450609,38.73458645938501
239,239,4,17,6181,com_4,com_17,-81.88356527854981,27.377035271016858,-81.05166064045724,33.87886405093763
240,240,4,18,1672,com_4,com_18,-81.88356527854981,27.377035271016858,-111.4383588009521,33.821734631694355
241,241,4,19,720,com_4,com_19,-81.88356527854981,27.377035271016858,-115.79947294342408,37.018928603501095
242,242,4,20,1497,com_4,com_20,-81.88356527854981,27.377035271016858,-116.31820160147711,34.22101909893447
243,243,4,21,1223,com_4,com_21,-81.88356527854981,27.377035271016858,-119.55186185068834,39.88641273711685
244,244,4,22,1901,com_4,com_22,-81.88356527854981,27.377035271016858,-104.30232263284906,33.78376903187286
245,245,4,23,3870,com_4,com_23,-81.88356527854981,27.377035271016858,-89.12030998548134,40.01958425311699
246,246,4,24,18714,com_4,com_24,-81.88356527854981,27.377035271016858,-84.58644264174465,43.535326144201655
247,247,4,25,1646,com_4,com_25,-81.88356527854981,27.377035271016858,-92.58567369705148,35.0399249398387
248,248,4,26,8955,com_4,com_26,-81.88356527854981,27.377035271016858,-88.30002764149222,41.573827222404915
249,249,4,27,10358,com_4,com_27,-81.88356527854981,27.377035271016858,-86.1396545454818,40.28800772882619
250,250,4,28,6933,com_4,com_28,-81.88356527854981,27.377035271016858,-85.66020515152088,37.658325451181746
251,251,4,29,2972,com_4,com_29,-81.88356527854981,27.377035271016858,-97.61698712167407,38.5767725245642
252,252,4,30,1461,com_4,com_30,-81.88356527854981,27.377035271016858,-97.26720694429949,35.51824017617461
253,253,4,31,3380,com_4,com_31,-81.88356527854981,27.377035271016858,-105.87084989943378,40.902994704696766
254,254,4,32,174,com_4,com_32,-81.88356527854981,27.377035271016858,-152.03297836671445,64.92273765925181
255,255,4,33,7724,com_4,com_33,-81.88356527854981,27.377035271016858,-97.24652278880932,46.79322631580507
256,256,4,34,5929,com_4,com_34,-81.88356527854981,27.377035271016858,-91.2592231508153,38.26923639713996
257,257,4,35,2360,com_4,com_35,-81.88356527854981,27.377035271016858,-99.38389804677746,43.009785466272824
258,258,4,36,1950,com_4,com_36,-81.88356527854981,27.377035271016858,-98.39301035000192,29.387062126727702
259,259,4,37,12870,com_4,com_37,-81.88356527854981,27.377035271016858,-83.52952695854682,39.980959834767546
260,260,4,38,8062,com_4,com_38,-81.88356527854981,27.377035271016858,-76.04858737730757,42.83120454573325
261,261,4,39,5270,com_4,com_39,-81.88356527854981,27.377035271016858,-79.54544708224493,40.395952557421246
262,262,4,40,6417,com_4,com_40,-81.88356527854981,27.377035271016858,-88.91867403043543,44.69347597208211
