,Unnamed: 0,source_com,target_com,weight,source_com1,target_com1,source_coords.x,source_coords.y,target_coords.x,target_coords.y
0,0,0,1,109770,com_0,com_1,-86.41576758332327,32.82344532006276,-89.1878903036679,33.00565530098031
1,1,0,2,3987,com_0,com_2,-86.41576758332327,32.82344532006276,-105.64415572490822,40.722198543849494
2,2,0,3,33825,com_0,com_3,-86.41576758332327,32.82344532006276,-81.94796781280017,28.936967434285535
3,3,0,4,30724,com_0,com_4,-86.41576758332327,32.82344532006276,-83.19837434717115,31.627691901531172
4,4,0,5,82866,com_0,com_5,-86.41576758332327,32.82344532006276,-84.14717783675172,34.04105427751433
5,5,0,6,3495,com_0,com_6,-86.41576758332327,32.82344532006276,-111.23537886751443,43.87819246690592
6,6,0,7,11591,com_0,com_7,-86.41576758332327,32.82344532006276,-91.96500316868531,31.05748993946425
7,7,0,8,2027,com_0,com_8,-86.41576758332327,32.82344532006276,-70.66119473114927,44.22445423989815
8,8,0,9,2468,com_0,com_9,-86.41576758332327,32.82344532006276,-96.66564620058354,46.675116630337804
9,9,0,10,9015,com_0,com_10,-86.41576758332327,32.82344532006276,-100.86605271670813,33.223709681312684
10,10,0,11,406,com_0,com_11,-86.41576758332327,32.82344532006276,-121.14129350486347,43.98844732151043
11,11,0,12,1050,com_0,com_12,-86.41576758332327,32.82344532006276,-119.20078616994593,47.220864525199275
12,12,0,13,9781,com_0,com_13,-86.41576758332327,32.82344532006276,-81.07233462561577,33.794558102227604
13,13,0,14,13331,com_0,com_14,-86.41576758332327,32.82344532006276,-79.515677317129,35.54945788810545
14,14,0,15,3570,com_0,com_15,-86.41576758332327,32.82344532006276,-98.15756003253517,42.716616372153766
15,15,0,16,2402,com_0,com_16,-86.41576758332327,32.82344532006276,-76.14973684631377,40.35670380062294
16,16,0,17,7461,com_0,com_17,-86.41576758332327,32.82344532006276,-80.64574284213333,26.463211359302726
17,17,0,18,59665,com_0,com_18,-86.41576758332327,32.82344532006276,-85.19138501047419,36.109352677562306
18,18,0,19,6502,com_0,com_19,-86.41576758332327,32.82344532006276,-85.6998471548192,37.74570802052037
19,19,0,20,5849,com_0,com_20,-86.41576758332327,32.82344532006276,-95.35573134087547,30.348799425629004
20,20,0,21,1812,com_0,com_21,-86.41576758332327,32.82344532006276,-119.38767353620828,40.046865253402224
21,21,0,22,1939,com_0,com_22,-86.41576758332327,32.82344532006276,-97.50599121331537,35.69531723277531
22,22,0,23,6363,com_0,com_23,-86.41576758332327,32.82344532006276,-78.06717376367074,38.87594993024664
23,23,0,24,3706,com_0,com_24,-86.41576758332327,32.82344532006276,-92.66720865906998,34.92544065239659
24,24,0,25,4159,com_0,com_25,-86.41576758332327,32.82344532006276,-91.32504448249392,38.19212181341193
25,25,0,26,3889,com_0,com_26,-86.41576758332327,32.82344532006276,-88.4061379102291,41.626723006045715
26,26,0,27,4214,com_0,com_27,-86.41576758332327,32.82344532006276,-98.51632334451654,28.94629736311068
27,27,0,28,2740,com_0,com_28,-86.41576758332327,32.82344532006276,-78.32789705369095,37.19637836645005
28,28,0,29,2201,com_0,com_29,-86.41576758332327,32.82344532006276,-97.56227558003408,38.5857677695026
29,29,0,30,2891,com_0,com_30,-86.41576758332327,32.82344532006276,-111.92526337851892,33.91526094935413
30,30,0,31,1585,com_0,com_31,-86.41576758332327,32.82344532006276,-107.19160971508698,34.76141182393123
31,31,0,32,4188,com_0,com_32,-86.41576758332327,32.82344532006276,-74.18105994375505,41.088918608405265
32,32,0,33,1839,com_0,com_33,-86.41576758332327,32.82344532006276,-80.25214176362597,39.651662046275085
33,33,0,34,4068,com_0,com_34,-86.41576758332327,32.82344532006276,-83.45328332532182,40.04026043147386
34,34,0,35,1634,com_0,com_35,-86.41576758332327,32.82344532006276,-152.22879549658333,64.6881306115452
35,35,0,36,2844,com_0,com_36,-86.41576758332327,32.82344532006276,-117.2929218130223,34.25320462298742
36,36,0,37,2953,com_0,com_37,-86.41576758332327,32.82344532006276,-84.58876736728358,43.53200530605325
37,37,0,38,2070,com_0,com_38,-86.41576758332327,32.82344532006276,-115.94408817533213,37.11339851915119
38,38,0,39,1187,com_0,com_39,-86.41576758332327,32.82344532006276,-75.9450794354607,42.90684366301135
39,39,0,40,1129,com_0,com_40,-86.41576758332327,32.82344532006276,-81.33520443338969,41.042827626064174
40,40,0,41,314,com_0,com_41,-86.41576758332327,32.82344532006276,-119.37172791192559,35.992715328050416
41,41,0,42,2903,com_0,com_42,-86.41576758332327,32.82344532006276,-86.12262717921078,40.270970930334705
42,42,0,43,815,com_0,com_43,-86.41576758332327,32.82344532006276,-66.47673246432542,18.224187396789223
43,43,0,44,1002,com_0,com_44,-86.41576758332327,32.82344532006276,-89.18701655447613,40.07415142714216
44,44,0,45,1633,com_0,com_45,-86.41576758332327,32.82344532006276,-88.76842996808797,44.72626109506102
45,45,0,46,1568,com_0,com_46,-86.41576758332327,32.82344532006276,-81.45617534020003,26.42923677930565
46,46,0,47,804,com_0,com_47,-86.41576758332327,32.82344532006276,-116.73202581822177,33.03124506738937
47,47,1,0,111011,com_1,com_0,-89.1878903036679,33.00565530098031,-86.41576758332327,32.82344532006276
48,48,1,2,9815,com_1,com_2,-89.1878903036679,33.00565530098031,-105.64415572490822,40.722198543849494
49,49,1,3,49225,com_1,com_3,-89.1878903036679,33.00565530098031,-81.94796781280017,28.936967434285535
50,50,1,4,13467,com_1,com_4,-89.1878903036679,33.00565530098031,-83.19837434717115,31.627691901531172
51,51,1,5,38045,com_1,com_5,-89.1878903036679,33.00565530098031,-84.14717783675172,34.04105427751433
52,52,1,6,8052,com_1,com_6,-89.1878903036679,33.00565530098031,-111.23537886751443,43.87819246690592
53,53,1,7,97301,com_1,com_7,-89.1878903036679,33.00565530098031,-91.96500316868531,31.05748993946425
54,54,1,8,3848,com_1,com_8,-89.1878903036679,33.00565530098031,-70.66119473114927,44.22445423989815
55,55,1,9,4669,com_1,com_9,-89.1878903036679,33.00565530098031,-96.66564620058354,46.675116630337804
56,56,1,10,31818,com_1,com_10,-89.1878903036679,33.00565530098031,-100.86605271670813,33.223709681312684
57,57,1,11,1102,com_1,com_11,-89.1878903036679,33.00565530098031,-121.14129350486347,43.98844732151043
58,58,1,12,1934,com_1,com_12,-89.1878903036679,33.00565530098031,-119.20078616994593,47.220864525199275
59,59,1,13,9336,com_1,com_13,-89.1878903036679,33.00565530098031,-81.07233462561577,33.794558102227604
60,60,1,14,11285,com_1,com_14,-89.1878903036679,33.00565530098031,-79.515677317129,35.54945788810545
61,61,1,15,6804,com_1,com_15,-89.1878903036679,33.00565530098031,-98.15756003253517,42.716616372153766
62,62,1,16,3249,com_1,com_16,-89.1878903036679,33.00565530098031,-76.14973684631377,40.35670380062294
63,63,1,17,9662,com_1,com_17,-89.1878903036679,33.00565530098031,-80.64574284213333,26.463211359302726
64,64,1,18,78103,com_1,com_18,-89.1878903036679,33.00565530098031,-85.19138501047419,36.109352677562306
65,65,1,19,13687,com_1,com_19,-89.1878903036679,33.00565530098031,-85.6998471548192,37.74570802052037
66,66,1,20,19347,com_1,com_20,-89.1878903036679,33.00565530098031,-95.35573134087547,30.348799425629004
67,67,1,21,3091,com_1,com_21,-89.1878903036679,33.00565530098031,-119.38767353620828,40.046865253402224
68,68,1,22,5381,com_1,com_22,-89.1878903036679,33.00565530098031,-97.50599121331537,35.69531723277531
69,69,1,23,9054,com_1,com_23,-89.1878903036679,33.00565530098031,-78.06717376367074,38.87594993024664
70,70,1,24,37165,com_1,com_24,-89.1878903036679,33.00565530098031,-92.66720865906998,34.92544065239659
71,71,1,25,17665,com_1,com_25,-89.1878903036679,33.00565530098031,-91.32504448249392,38.19212181341193
72,72,1,26,8928,com_1,com_26,-89.1878903036679,33.00565530098031,-88.4061379102291,41.626723006045715
73,73,1,27,9708,com_1,com_27,-89.1878903036679,33.00565530098031,-98.51632334451654,28.94629736311068
74,74,1,28,4607,com_1,com_28,-89.1878903036679,33.00565530098031,-78.32789705369095,37.19637836645005
75,75,1,29,5679,com_1,com_29,-89.1878903036679,33.00565530098031,-97.56227558003408,38.5857677695026
76,76,1,30,6297,com_1,com_30,-89.1878903036679,33.00565530098031,-111.92526337851892,33.91526094935413
77,77,1,31,2357,com_1,com_31,-89.1878903036679,33.00565530098031,-107.19160971508698,34.76141182393123
78,78,1,32,10549,com_1,com_32,-89.1878903036679,33.00565530098031,-74.18105994375505,41.088918608405265
79,79,1,33,2732,com_1,com_33,-89.1878903036679,33.00565530098031,-80.25214176362597,39.651662046275085
80,80,1,34,7000,com_1,com_34,-89.1878903036679,33.00565530098031,-83.45328332532182,40.04026043147386
81,81,1,35,3032,com_1,com_35,-89.1878903036679,33.00565530098031,-152.22879549658333,64.6881306115452
82,82,1,36,6098,com_1,com_36,-89.1878903036679,33.00565530098031,-117.2929218130223,34.25320462298742
83,83,1,37,5154,com_1,com_37,-89.1878903036679,33.00565530098031,-84.58876736728358,43.53200530605325
84,84,1,38,3554,com_1,com_38,-89.1878903036679,33.00565530098031,-115.94408817533213,37.11339851915119
85,85,1,39,1662,com_1,com_39,-89.1878903036679,33.00565530098031,-75.9450794354607,42.90684366301135
86,86,1,40,1749,com_1,com_40,-89.1878903036679,33.00565530098031,-81.33520443338969,41.042827626064174
87,87,1,41,603,com_1,com_41,-89.1878903036679,33.00565530098031,-119.37172791192559,35.992715328050416
88,88,1,42,5175,com_1,com_42,-89.1878903036679,33.00565530098031,-86.12262717921078,40.270970930334705
89,89,1,43,1434,com_1,com_43,-89.1878903036679,33.00565530098031,-66.47673246432542,18.224187396789223
90,90,1,44,3238,com_1,com_44,-89.1878903036679,33.00565530098031,-89.18701655447613,40.07415142714216
91,91,1,45,3501,com_1,com_45,-89.1878903036679,33.00565530098031,-88.76842996808797,44.72626109506102
92,92,1,46,2295,com_1,com_46,-89.1878903036679,33.00565530098031,-81.45617534020003,26.42923677930565
93,93,1,47,2240,com_1,com_47,-89.1878903036679,33.00565530098031,-116.73202581822177,33.03124506738937
94,94,2,0,2094,com_2,com_0,-105.64415572490822,40.722198543849494,-86.41576758332327,32.82344532006276
95,95,2,1,3242,com_2,com_1,-105.64415572490822,40.722198543849494,-89.1878903036679,33.00565530098031
96,96,2,3,10640,com_2,com_3,-105.64415572490822,40.722198543849494,-81.94796781280017,28.936967434285535
97,97,2,4,1036,com_2,com_4,-105.64415572490822,40.722198543849494,-83.19837434717115,31.627691901531172
98,98,2,5,3520,com_2,com_5,-105.64415572490822,40.722198543849494,-84.14717783675172,34.04105427751433
99,99,2,6,23318,com_2,com_6,-105.64415572490822,40.722198543849494,-111.23537886751443,43.87819246690592
100,100,2,7,3189,com_2,com_7,-105.64415572490822,40.722198543849494,-91.96500316868531,31.05748993946425
101,101,2,8,2157,com_2,com_8,-105.64415572490822,40.722198543849494,-70.66119473114927,44.22445423989815
102,102,2,9,5473,com_2,com_9,-105.64415572490822,40.722198543849494,-96.66564620058354,46.675116630337804
103,103,2,10,25926,com_2,com_10,-105.64415572490822,40.722198543849494,-100.86605271670813,33.223709681312684
104,104,2,11,3383,com_2,com_11,-105.64415572490822,40.722198543849494,-121.14129350486347,43.98844732151043
