,Unnamed: 0,source_com,target_com,weight,source_com1,target_com1,source_coords.x,source_coords.y,target_coords.x,target_coords.y
40,40,0,41,2664,com_0,com_41,-86.58804940270886,33.366340412313846,-111.42328141599852,43.847121936612986
41,41,0,42,922,com_0,com_42,-86.58804940270886,33.366340412313846,-119.38552381573773,47.35610284201581
42,42,0,43,1978,com_0,com_43,-86.58804940270886,33.366340412313846,-84.60741222257332,43.51638842260463
43,43,0,44,954,com_0,com_44,-86.58804940270886,33.366340412313846,-75.8883937033383,43.0395300237317
44,44,0,45,1996,com_0,com_45,-86.58804940270886,33.366340412313846,-76.11508536539455,40.47106795473976
45,45,0,46,1043,com_0,com_46,-86.58804940270886,33.366340412313846,-88.77838900400788,44.961999329551674
46,46,0,47,1520,com_0,com_47,-86.58804940270886,33.366340412313846,-97.81057644817692,46.02057771082346
47,47,0,48,701,com_0,com_48,-86.58804940270886,33.366340412313846,-89.12182447762042,40.06976995846924
48,48,0,49,22,com_0,com_49,-86.58804940270886,33.366340412313846,144.7730397492466,13.442708620312857
49,49,1,0,60602,com_1,com_0,-89.39406828577785,33.15385554389867,-86.58804940270886,33.366340412313846
50,50,1,2,40550,com_1,com_2,-89.39406828577785,33.15385554389867,-85.610455692746,30.86067543193312
51,51,1,3,13812,com_1,com_3,-89.39406828577785,33.15385554389867,-81.91884414891213,29.45685993432904
52,52,1,4,5437,com_1,com_4,-89.39406828577785,33.15385554389867,-81.87148929589517,27.35520361056036
53,53,1,5,29346,com_1,com_5,-89.39406828577785,33.15385554389867,-83.3835161270881,32.69906967971585
54,54,1,6,75827,com_1,com_6,-89.39406828577785,33.15385554389867,-91.6274340165397,30.42200217080272
55,55,1,7,2354,com_1,com_7,-89.39406828577785,33.15385554389867,-70.66255157908802,44.22912604887807
56,56,1,8,6959,com_1,com_8,-89.39406828577785,33.15385554389867,-79.5391323514052,35.54092169771488
57,57,1,9,2097,com_1,com_9,-89.39406828577785,33.15385554389867,-80.27076510659181,39.677702748269624
58,58,1,10,5118,com_1,com_10,-89.39406828577785,33.15385554389867,-81.06319662109169,33.798954454026436
59,59,1,11,49411,com_1,com_11,-89.39406828577785,33.15385554389867,-85.0624685509333,36.025163878822276
60,60,1,12,3142,com_1,com_12,-89.39406828577785,33.15385554389867,-117.55519953186001,35.132351056688414
61,61,1,13,5042,com_1,com_13,-89.39406828577785,33.15385554389867,-105.6406850248144,40.535273092595794
62,62,1,14,5255,com_1,com_14,-89.39406828577785,33.15385554389867,-96.89192756317038,41.7072198659208
63,63,1,15,11761,com_1,com_15,-89.39406828577785,33.15385554389867,-91.41937329549067,37.98509083246664
64,64,1,16,16730,com_1,com_16,-89.39406828577785,33.15385554389867,-97.48384501391307,33.07358958396025
65,65,1,17,2591,com_1,com_17,-89.39406828577785,33.15385554389867,-78.3553877257776,37.36864428591466
66,66,1,18,34122,com_1,com_18,-89.39406828577785,33.15385554389867,-92.56296766265467,35.101380889899374
67,67,1,19,2034,com_1,com_19,-89.39406828577785,33.15385554389867,-84.32265904184379,39.35197664228064
68,68,1,20,15251,com_1,com_20,-89.39406828577785,33.15385554389867,-85.69310179957603,37.64562565086446
69,69,1,21,13804,com_1,com_21,-89.39406828577785,33.15385554389867,-95.27407482710596,30.38337844048121
70,70,1,22,3403,com_1,com_22,-89.39406828577785,33.15385554389867,-82.61698868734625,40.55204325628143
71,71,1,23,13892,com_1,com_23,-89.39406828577785,33.15385554389867,-93.71680659956729,32.62307789703459
72,72,1,24,571,com_1,com_24,-89.39406828577785,33.15385554389867,-66.47673319332122,18.224188034615704
73,73,1,25,3652,com_1,com_25,-89.39406828577785,33.15385554389867,-111.99756753944472,33.986071812249556
74,74,1,26,986,com_1,com_26,-89.39406828577785,33.15385554389867,-116.40448734965742,33.01576966540528
75,75,1,27,2046,com_1,com_27,-89.39406828577785,33.15385554389867,-115.9440881297447,37.113399170083085
76,76,1,28,4144,com_1,com_28,-89.39406828577785,33.15385554389867,-77.80781598073303,39.04281347841894
77,77,1,29,7987,com_1,com_29,-89.39406828577785,33.15385554389867,-88.39109619262851,41.6266459080736
78,78,1,30,3578,com_1,com_30,-89.39406828577785,33.15385554389867,-97.48577850937971,38.69215127315235
79,79,1,31,3486,com_1,com_31,-89.39406828577785,33.15385554389867,-86.10280136434123,40.24110118086133
80,80,1,32,6545,com_1,com_32,-89.39406828577785,33.15385554389867,-98.51512239000601,29.157580319817452
81,81,1,33,1279,com_1,com_33,-89.39406828577785,33.15385554389867,-152.84624368488602,64.99361160375459
82,82,1,34,2290,com_1,com_34,-89.39406828577785,33.15385554389867,-119.54692484508303,39.88313156167599
83,83,1,35,352,com_1,com_35,-89.39406828577785,33.15385554389867,-119.6164699074085,36.006245805874734
84,84,1,36,4961,com_1,com_36,-89.39406828577785,33.15385554389867,-80.64645168723806,26.468021172857867
85,85,1,37,6068,com_1,com_37,-89.39406828577785,33.15385554389867,-104.42111509178925,33.813785557803726
86,86,1,38,4485,com_1,com_38,-89.39406828577785,33.15385554389867,-74.16180293031186,41.12093869935311
87,87,1,39,4264,com_1,com_39,-89.39406828577785,33.15385554389867,-97.38899175558062,35.54358941703781
88,88,1,40,810,com_1,com_40,-89.39406828577785,33.15385554389867,-121.0688863023366,44.04840687669466
89,89,1,41,5783,com_1,com_41,-89.39406828577785,33.15385554389867,-111.42328141599852,43.847121936612986
90,90,1,42,1479,com_1,com_42,-89.39406828577785,33.15385554389867,-119.38552381573773,47.35610284201581
91,91,1,43,3198,com_1,com_43,-89.39406828577785,33.15385554389867,-84.60741222257332,43.51638842260463
92,92,1,44,1123,com_1,com_44,-89.39406828577785,33.15385554389867,-75.8883937033383,43.0395300237317
93,93,1,45,2803,com_1,com_45,-89.39406828577785,33.15385554389867,-76.11508536539455,40.47106795473976
94,94,1,46,2007,com_1,com_46,-89.39406828577785,33.15385554389867,-88.77838900400788,44.961999329551674
95,95,1,47,3575,com_1,com_47,-89.39406828577785,33.15385554389867,-97.81057644817692,46.02057771082346
96,96,1,48,2257,com_1,com_48,-89.39406828577785,33.15385554389867,-89.12182447762042,40.06976995846924
97,97,1,49,39,com_1,com_49,-89.39406828577785,33.15385554389867,144.7730397492466,13.442708620312857
98,98,2,0,39556,com_2,com_0,-85.610455692746,30.86067543193312,-86.58804940270886,33.366340412313846
99,99,2,1,37592,com_2,com_1,-85.610455692746,30.86067543193312,-89.39406828577785,33.15385554389867
100,100,2,3,34417,com_2,com_3,-85.610455692746,30.86067543193312,-81.91884414891213,29.45685993432904
101,101,2,4,10754,com_2,com_4,-85.610455692746,30.86067543193312,-81.87148929589517,27.35520361056036
102,102,2,5,34955,com_2,com_5,-85.610455692746,30.86067543193312,-83.3835161270881,32.69906967971585
103,103,2,6,14056,com_2,com_6,-85.610455692746,30.86067543193312,-91.6274340165397,30.42200217080272
104,104,2,7,1192,com_2,com_7,-85.610455692746,30.86067543193312,-70.66255157908802,44.22912604887807
105,105,2,8,4439,com_2,com_8,-85.610455692746,30.86067543193312,-79.5391323514052,35.54092169771488
106,106,2,9,996,com_2,com_9,-85.610455692746,30.86067543193312,-80.27076510659181,39.677702748269624
107,107,2,10,3457,com_2,com_10,-85.610455692746,30.86067543193312,-81.06319662109169,33.798954454026436
108,108,2,11,7247,com_2,com_11,-85.610455692746,30.86067543193312,-85.0624685509333,36.025163878822276
109,109,2,12,1322,com_2,com_12,-85.610455692746,30.86067543193312,-117.55519953186001,35.132351056688414
110,110,2,13,1852,com_2,com_13,-85.610455692746,30.86067543193312,-105.6406850248144,40.535273092595794
111,111,2,14,2444,com_2,com_14,-85.610455692746,30.86067543193312,-96.89192756317038,41.7072198659208
112,112,2,15,2920,com_2,com_15,-85.610455692746,30.86067543193312,-91.41937329549067,37.98509083246664
113,113,2,16,2994,com_2,com_16,-85.610455692746,30.86067543193312,-97.48384501391307,33.07358958396025
114,114,2,17,1627,com_2,com_17,-85.610455692746,30.86067543193312,-78.3553877257776,37.36864428591466
115,115,2,18,1113,com_2,com_18,-85.610455692746,30.86067543193312,-92.56296766265467,35.101380889899374
116,116,2,19,1425,com_2,com_19,-85.610455692746,30.86067543193312,-84.32265904184379,39.35197664228064
117,117,2,20,3147,com_2,com_20,-85.610455692746,30.86067543193312,-85.69310179957603,37.64562565086446
118,118,2,21,5148,com_2,com_21,-85.610455692746,30.86067543193312,-95.27407482710596,30.38337844048121
119,119,2,22,1956,com_2,com_22,-85.610455692746,30.86067543193312,-82.61698868734625,40.55204325628143
120,120,2,23,1132,com_2,com_23,-85.610455692746,30.86067543193312,-93.71680659956729,32.62307789703459
121,121,2,24,516,com_2,com_24,-85.610455692746,30.86067543193312,-66.47673319332122,18.224188034615704
122,122,2,25,1583,com_2,com_25,-85.610455692746,30.86067543193312,-111.99756753944472,33.986071812249556
123,123,2,26,641,com_2,com_26,-85.610455692746,30.86067543193312,-116.40448734965742,33.01576966540528
124,124,2,27,851,com_2,com_27,-85.610455692746,30.86067543193312,-115.9440881297447,37.113399170083085
125,125,2,28,2338,com_2,com_28,-85.610455692746,30.86067543193312,-77.80781598073303,39.04281347841894
126,126,2,29,2223,com_2,com_29,-85.610455692746,30.86067543193312,-88.39109619262851,41.6266459080736
127,127,2,30,1336,com_2,com_30,-85.610455692746,30.86067543193312,-97.48577850937971,38.69215127315235
128,128,2,31,1997,com_2,com_31,-85.610455692746,30.86067543193312,-86.10280136434123,40.24110118086133
129,129,2,32,2108,com_2,com_32,-85.610455692746,30.86067543193312,-98.51512239000601,29.157580319817452
130,130,2,33,809,com_2,com_33,-85.610455692746,30.86067543193312,-152.84624368488602,64.99361160375459
131,131,2,34,928,com_2,com_34,-85.610455692746,30.86067543193312,-119.54692484508303,39.88313156167599
132,132,2,35,205,com_2,com_35,-85.610455692746,30.86067543193312,-119.6164699074085,36.006245805874734
133,133,2,36,8664,com_2,com_36,-85.610455692746,30.86067543193312,-80.64645168723806,26.468021172857867
134,134,2,37,1325,com_2,com_37,-85.610455692746,30.86067543193312,-104.42111509178925,33.813785557803726
135,135,2,38,1512,com_2,com_38,-85.610455692746,30.86067543193312,-74.16180293031186,41.12093869935311
136,136,2,39,1188,com_2,com_39,-85.610455692746,30.86067543193312,-97.38899175558062,35.54358941703781
137,137,2,40,425,com_2,com_40,-85.610455692746,30.86067543193312,-121.0688863023366,44.04840687669466
138,138,2,41,1085,com_2,com_41,-85.610455692746,30.86067543193312,-111.42328141599852,43.847121936612986
139,139,2,42,812,com_2,com_42,-85.610455692746,30.86067543193312,-119.38552381573773,47.35610284201581
140,140,2,43,2242,com_2,com_43,-85.610455692746,30.86067543193312,-84.60741222257332,43.51638842260463
141,141,2,44,510,com_2,com_44,-85.610455692746,30.86067543193312,-75.8883937033383,43.0395300237317
142,142,2,45,1356,com_2,com_45,-85.610455692746,30.86067543193312,-76.11508536539455,40.47106795473976
143,143,2,46,1620,com_2,com_46,-85.610455692746,30.86067543193312,-88.77838900400788,44.961999329551674
144,144,2,47,2697,com_2,com_47,-85.610455692746,30.86067543193312,-97.81057644817692,46.02057771082346
145,145,2,48,1090,com_2,com_48,-85.610455692746,30.86067543193312,-89.12182447762042,40.06976995846924
146,146,2,49,27,com_2,com_49,-85.610455692746,30.86067543193312,144.7730397492466,13.442708620312857
147,147,3,0,7365,com_3,com_0,-81.91884414891213,29.45685993432904,-86.58804940270886,33.366340412313846
148,148,3,1,7998,com_3,com_1,-81.91884414891213,29.45685993432904,-89.39406828577785,33.15385554389867
149,149,3,2,25261,com_3,com_2,-81.91884414891213,29.45685993432904,-85.610455692746,30.86067543193312
150,150,3,4,143224,com_3,com_4,-81.91884414891213,29.45685993432904,-81.87148929589517,27.35520361056036
151,151,3,5,51052,com_3,com_5,-81.91884414891213,29.45685993432904,-83.3835161270881,32.69906967971585
152,152,3,6,7963,com_3,com_6,-81.91884414891213,29.45685993432904,-91.6274340165397,30.42200217080272
153,153,3,7,11593,com_3,com_7,-81.91884414891213,29.45685993432904,-70.66255157908802,44.22912604887807
154,154,3,8,18858,com_3,com_8,-81.91884414891213,29.45685993432904,-79.5391323514052,35.54092169771488
155,155,3,9,4816,com_3,com_9,-81.91884414891213,29.45685993432904,-80.27076510659181,39.677702748269624
156,156,3,10,14966,com_3,com_10,-81.91884414891213,29.45685993432904,-81.06319662109169,33.798954454026436
157,157,3,11,14002,com_3,com_11,-81.91884414891213,29.45685993432904,-85.0624685509333,36.025163878822276
158,158,3,12,6545,com_3,com_12,-81.91884414891213,29.45685993432904,-117.55519953186001,35.132351056688414
159,159,3,13,6792,com_3,com_13,-81.91884414891213,29.45685993432904,-105.6406850248144,40.535273092595794
160,160,3,14,4569,com_3,com_14,-81.91884414891213,29.45685993432904,-96.89192756317038,41.7072198659208
161,161,3,15,4502,com_3,com_15,-81.91884414891213,29.45685993432904,-91.41937329549067,37.98509083246664
162,162,3,16,7646,com_3,com_16,-81.91884414891213,29.45685993432904,-97.48384501391307,33.07358958396025
163,163,3,17,6560,com_3,com_17,-81.91884414891213,29.45685993432904,-78.3553877257776,37.36864428591466
164,164,3,18,2051,com_3,com_18,-81.91884414891213,29.45685993432904,-92.56296766265467,35.101380889899374
165,165,3,19,3131,com_3,com_19,-81.91884414891213,29.45685993432904,-84.32265904184379,39.35197664228064
166,166,3,20,5159,com_3,com_20,-81.91884414891213,29.45685993432904,-85.69310179957603,37.64562565086446
167,167,3,21,4889,com_3,com_21,-81.91884414891213,29.45685993432904,-95.27407482710596,30.38337844048121
168,168,3,22,6772,com_3,com_22,-81.91884414891213,29.45685993432904,-82.61698868734625,40.55204325628143
169,169,3,23,1261,com_3,com_23,-81.91884414891213,29.45685993432904,-93.71680659956729,32.62307789703459
170,170,3,24,10994,com_3,com_24,-81.91884414891213,29.45685993432904,-66.47673319332122,18.224188034615704
171,171,3,25,4610,com_3,com_25,-81.91884414891213,29.45685993432904,-111.99756753944472,33.986071812249556
172,172,3,26,2019,com_3,com_26,-81.91884414891213,29.45685993432904,-116.40448734965742,33.01576966540528
173,173,3,27,3615,com_3,com_27,-81.91884414891213,29.45685993432904,-115.9440881297447,37.113399170083085
174,174,3,28,11166,com_3,com_28,-81.91884414891213,29.45685993432904,-77.80781598073303,39.04281347841894
175,175,3,29,8280,com_3,com_29,-81.91884414891213,29.45685993432904,-88.39109619262851,41.6266459080736
176,176,3,30,3024,com_3,com_30,-81.91884414891213,29.45685993432904,-97.48577850937971,38.69215127315235
177,177,3,31,4937,com_3,com_31,-81.91884414891213,29.45685993432904,-86.10280136434123,40.24110118086133
178,178,3,32,4638,com_3,com_32,-81.91884414891213,29.45685993432904,-98.51512239000601,29.157580319817452
179,179,3,33,1912,com_3,com_33,-81.91884414891213,29.45685993432904,-152.84624368488602,64.99361160375459
180,180,3,34,4210,com_3,com_34,-81.91884414891213,29.45685993432904,-119.54692484508303,39.88313156167599
181,181,3,35,660,com_3,com_35,-81.91884414891213,29.45685993432904,-119.6164699074085,36.006245805874734
182,182,3,36,110243,com_3,com_36,-81.91884414891213,29.45685993432904,-80.64645168723806,26.468021172857867
183,183,3,37,2995,com_3,com_37,-81.91884414891213,29.45685993432904,-104.42111509178925,33.813785557803726
184,184,3,38,20212,com_3,com_38,-81.91884414891213,29.45685993432904,-74.16180293031186,41.12093869935311
185,185,3,39,2255,com_3,com_39,-81.91884414891213,29.45685993432904,-97.38899175558062,35.54358941703781
186,186,3,40,1502,com_3,com_40,-81.91884414891213,29.45685993432904,-121.0688863023366,44.04840687669466
187,187,3,41,3687,com_3,com_41,-81.91884414891213,29.45685993432904,-111.42328141599852,43.847121936612986
188,188,3,42,2474,com_3,com_42,-81.91884414891213,29.45685993432904,-119.38552381573773,47.35610284201581
189,189,3,43,7322,com_3,com_43,-81.91884414891213,29.45685993432904,-84.60741222257332,43.51638842260463
190,190,3,44,5990,com_3,com_44,-81.91884414891213,29.45685993432904,-75.8883937033383,43.0395300237317
191,191,3,45,9871,com_3,com_45,-81.91884414891213,29.45685993432904,-76.11508536539455,40.47106795473976
192,192,3,46,3496,com_3,com_46,-81.91884414891213,29.45685993432904,-88.77838900400788,44.961999329551674
193,193,3,47,4405,com_3,com_47,-81.91884414891213,29.45685993432904,-97.81057644817692,46.02057771082346
194,194,3,48,1788,com_3,com_48,-81.91884414891213,29.45685993432904,-89.12182447762042,40.06976995846924
195,195,3,49,40,com_3,com_49,-81.91884414891213,29.45685993432904,144.7730397492466,13.442708620312857
196,196,4,0,4796,com_4,com_0,-81.87148929589517,27.35520361056036,-86.58804940270886,33.366340412313846
197,197,4,1,5268,com_4,com_1,-81.87148929589517,27.35520361056036,-89.39406828577785,33.15385554389867
198,198,4,2,12097,com_4,com_2,-81.87148929589517,27.35520361056036,-85.610455692746,30.86067543193312
199,199,4,3,181578,com_4,com_3,-81.87148929589517,27.35520361056036,-81.91884414891213,29.45685993432904
200,200,4,5,24470,com_4,com_5,-81.87148929589517,27.35520361056036,-83.3835161270881,32.69906967971585
201,201,4,6,3798,com_4,com_6,-81.87148929589517,27.35520361056036,-91.6274340165397,30.42200217080272
202,202,4,7,14709,com_4,com_7,-81.87148929589517,27.35520361056036,-70.66255157908802,44.22912604887807
203,203,4,8,14496,com_4,com_8,-81.87148929589517,27.35520361056036,-79.5391323514052,35.54092169771488
204,204,4,9,5624,com_4,com_9,-81.87148929589517,27.35520361056036,-80.27076510659181,39.677702748269624
205,205,4,10,9187,com_4,com_10,-81.87148929589517,27.35520361056036,-81.06319662109169,33.798954454026436
206,206,4,11,12145,com_4,com_11,-81.87148929589517,27.35520361056036,-85.0624685509333,36.025163878822276
207,207,4,12,4554,com_4,com_12,-81.87148929589517,27.35520361056036,-117.55519953186001,35.132351056688414
208,208,4,13,7227,com_4,com_13,-81.87148929589517,27.35520361056036,-105.6406850248144,40.535273092595794
209,209,4,14,5348,com_4,com_14,-81.87148929589517,27.35520361056036,-96.89192756317038,41.7072198659208
210,210,4,15,6377,com_4,com_15,-81.87148929589517,27.35520361056036,-91.41937329549067,37.98509083246664
211,211,4,16,5953,com_4,com_16,-81.87148929589517,27.35520361056036,-97.48384501391307,33.07358958396025
212,212,4,17,5535,com_4,com_17,-81.87148929589517,27.35520361056036,-78.3553877257776,37.36864428591466
213,213,4,18,1343,com_4,com_18,-81.87148929589517,27.35520361056036,-92.56296766265467,35.101380889899374
214,214,4,19,5701,com_4,com_19,-81.87148929589517,27.35520361056036,-84.32265904184379,39.35197664228064
215,215,4,20,6140,com_4,com_20,-81.87148929589517,27.35520361056036,-85.69310179957603,37.64562565086446
216,216,4,21,3901,com_4,com_21,-81.87148929589517,27.35520361056036,-95.27407482710596,30.38337844048121
217,217,4,22,12937,com_4,com_22,-81.87148929589517,27.35520361056036,-82.61698868734625,40.55204325628143
218,218,4,23,1018,com_4,com_23,-81.87148929589517,27.35520361056036,-93.71680659956729,32.62307789703459
219,219,4,24,4803,com_4,com_24,-81.87148929589517,27.35520361056036,-66.47673319332122,18.224188034615704
220,220,4,25,3805,com_4,com_25,-81.87148929589517,27.35520361056036,-111.99756753944472,33.986071812249556
221,221,4,26,1095,com_4,com_26,-81.87148929589517,27.35520361056036,-116.40448734965742,33.01576966540528
222,222,4,27,2696,com_4,com_27,-81.87148929589517,27.35520361056036,-115.9440881297447,37.113399170083085
223,223,4,28,9938,com_4,com_28,-81.87148929589517,27.35520361056036,-77.80781598073303,39.04281347841894
224,224,4,29,12710,com_4,com_29,-81.87148929589517,27.35520361056036,-88.39109619262851,41.6266459080736
225,225,4,30,3317,com_4,com_30,-81.87148929589517,27.35520361056036,-97.48577850937971,38.69215127315235
226,226,4,31,9225,com_4,com_31,-81.87148929589517,27.35520361056036,-86.10280136434123,40.24110118086133
227,227,4,32,3970,com_4,com_32,-81.87148929589517,27.35520361056036,-98.51512239000601,29.157580319817452
228,228,4,33,1228,com_4,com_33,-81.87148929589517,27.35520361056036,-152.84624368488602,64.99361160375459
229,229,4,34,3173,com_4,com_34,-81.87148929589517,27.35520361056036,-119.54692484508303,39.88313156167599
230,230,4,35,2470,com_4,com_35,-81.87148929589517,27.35520361056036,-119.6164699074085,36.006245805874734
231,231,4,36,77442,com_4,com_36,-81.87148929589517,27.35520361056036,-80.64645168723806,26.468021172857867
232,232,4,37,2226,com_4,com_37,-81.87148929589517,27.35520361056036,-104.42111509178925,33.813785557803726
233,233,4,38,17463,com_4,com_38,-81.87148929589517,27.35520361056036,-74.16180293031186,41.12093869935311
234,234,4,39,1439,com_4,com_39,-81.87148929589517,27.35520361056036,-97.38899175558062,35.54358941703781
235,235,4,40,1292,com_4,com_40,-81.87148929589517,27.35520361056036,-121.0688863023366,44.04840687669466
236,236,4,41,2947,com_4,com_41,-81.87148929589517,27.35520361056036,-111.42328141599852,43.847121936612986
237,237,4,42,1736,com_4,com_42,-81.87148929589517,27.35520361056036,-119.38552381573773,47.35610284201581
238,238,4,43,15336,com_4,com_43,-81.87148929589517,27.35520361056036,-84.60741222257332,43.51638842260463
239,239,4,44,7846,com_4,com_44,-81.87148929589517,27.35520361056036,-75.8883937033383,43.0395300237317
240,240,4,45,10739,com_4,com_45,-81.87148929589517,27.35520361056036,-76.11508536539455,40.47106795473976
241,241,4,46,5115,com_4,com_46,-81.87148929589517,27.35520361056036,-88.77838900400788,44.961999329551674
242,242,4,47,6795,com_4,com_47,-81.87148929589517,27.35520361056036,-97.81057644817692,46.02057771082346
243,243,4,48,3089,com_4,com_48,-81.87148929589517,27.35520361056036,-89.12182447762042,40.06976995846924
244,244,4,49,22,com_4,com_49,-81.87148929589517,27.35520361056036,144.7730397492466,13.442708620312857
245,245,5,0,84912,com_5,com_0,-83.3835161270881,32.69906967971585,-86.58804940270886,33.366340412313846
246,246,5,1,20490,com_5,com_1,-83.3835161270881,32.69906967971585,-89.39406828577785,33.15385554389867
247,247,5,2,42529,com_5,com_2,-83.3835161270881,32.69906967971585,-85.610455692746,30.86067543193312
248,248,5,3,73704,com_5,com_3,-83.3835161270881,32.69906967971585,-81.91884414891213,29.45685993432904
249,249,5,4,24003,com_5,com_4,-83.3835161270881,32.69906967971585,-81.87148929589517,27.35520361056036
250,250,5,6,9018,com_5,com_6,-83.3835161270881,32.69906967971585,-91.6274340165397,30.42200217080272
251,251,5,7,6996,com_5,com_7,-83.3835161270881,32.69906967971585,-70.66255157908802,44.22912604887807
252,252,5,8,44435,com_5,com_8,-83.3835161270881,32.69906967971585,-79.5391323514052,35.54092169771488
253,253,5,9,3755,com_5,com_9,-83.3835161270881,32.69906967971585,-80.27076510659181,39.677702748269624
254,254,5,10,77351,com_5,com_10,-83.3835161270881,32.69906967971585,-81.06319662109169,33.798954454026436
255,255,5,11,64969,com_5,com_11,-83.3835161270881,32.69906967971585,-85.0624685509333,36.025163878822276
256,256,5,12,9525,com_5,com_12,-83.3835161270881,32.69906967971585,-117.55519953186001,35.132351056688414
257,257,5,13,9241,com_5,com_13,-83.3835161270881,32.69906967971585,-105.6406850248144,40.535273092595794
258,258,5,14,5747,com_5,com_14,-83.3835161270881,32.69906967971585,-96.89192756317038,41.7072198659208
259,259,5,15,5919,com_5,com_15,-83.3835161270881,32.69906967971585,-91.41937329549067,37.98509083246664
260,260,5,16,12664,com_5,com_16,-83.3835161270881,32.69906967971585,-97.48384501391307,33.07358958396025
261,261,5,17,8730,com_5,com_17,-83.3835161270881,32.69906967971585,-78.3553877257776,37.36864428591466
262,262,5,18,3257,com_5,com_18,-83.3835161270881,32.69906967971585,-92.56296766265467,35.101380889899374
